1;NTE;Wind speed;8.230000;2022-01-16-22-53-40
1;NTE;Wind speed;8.230000;2022-01-16-22-54-10
1;NTE;Wind speed;8.230000;2022-01-16-22-54-20
1;NTE;Wind speed;8.230000;2022-01-16-22-54-30
