2;NTE;Temperature;9.760000;2022-01-11 15:54:36.656709 +0100 CET m=+1681.563828701
2;NTE;Temperature;9.760000;2022-01-11 15:54:46.6660614 +0100 CET m=+1691.573181101
2;NTE;Temperature;9.760000;2022-01-11 15:54:56.6746763 +0100 CET m=+1701.581796001
2;NTE;Temperature;9.760000;2022-01-11 15:55:06.6791434 +0100 CET m=+1711.586263101
2;NTE;Temperature;9.760000;2022-01-11 15:55:16.6930652 +0100 CET m=+1721.600184901
2;NTE;Temperature;9.760000;2022-01-11 15:55:26.700252 +0100 CET m=+1731.607371701
