1;YUL;Wind speed;3.090000;2022-01-16-22-53-42
1;YUL;Wind speed;3.090000;2022-01-16-22-54-12
1;YUL;Wind speed;3.090000;2022-01-16-22-54-22
1;YUL;Wind speed;3.090000;2022-01-16-22-54-32
