1;NTE;Wind speed;5.660000;2022-01-11 15:54:39.1259316 +0100 CET m=+1661.503077301
1;NTE;Wind speed;5.660000;2022-01-11 15:54:49.138188 +0100 CET m=+1671.515333701
1;NTE;Wind speed;5.660000;2022-01-11 15:54:59.1387994 +0100 CET m=+1681.515945101
1;NTE;Wind speed;5.660000;2022-01-11 15:55:09.1544663 +0100 CET m=+1691.531612001
1;NTE;Wind speed;5.660000;2022-01-11 15:55:19.1669347 +0100 CET m=+1701.544080401
